date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name,streams_agg
07-10-2021,Spain,93,490882,0RYDPGXliFYXfRgs4mj7Ka,['Amaia'],"['eurovision', 'latin talent show', 'latin viral pop', 'spanish pop']",191114,False,Yo Invito,763746
04-10-2018,Finland,98,69767,0RZ46uOzOfBBodHR819cJb,['Pepe Willberg'],"['suomi rock', 'classic iskelma', 'classic finnish pop', 'classic finnish rock']",245466,False,Nyt (Vain elämää kausi 9),69767
30-05-2019,Denmark,3,551199,0RcrxkcFT5FJpDgaXmzIEF,['Suspekt'],"['danish pop', 'danish hip hop']",172506,True,Gonzo,28191518
14-02-2019,Cyprus,122,1559,0RdUX4WE0fO30VnlUbDVL6,['Scorpions'],"['german rock', 'metal', 'hard rock', 'german metal', 'german hard rock', 'rock', 'album rock']",403453,False,Still Loving You,1559
25-06-2020,Slovakia,198,9447,0RgGutvu2Xx4uSWk9op5lm,['Fobia Kid'],['czsk hip hop'],155076,True,Pikachu,9447
08-11-2018,Spain,50,652024,0RhO0RV0YKyF05kZ4uQOHW,['ROSALÍA'],['r&b en espanol'],94223,False,A NINGÚN HOMBRE - Cap.11: Poder,1515422
28-01-2021,India,183,290565,0Ri8OoQxg17NqCySClgZeO,['Prem Dhillon'],"['desi hip hop', 'desi pop', 'punjabi pop']",216000,False,Just A Dream,290565
02-06-2022,Sweden,35,330105,0Rjr3kZmaMQO75RGBjCFZT,['Joakim Berg'],"['classic swedish pop', 'swedish pop']",249773,False,Begravningsbål,489637
21-04-2022,United States,116,1845943,0RkCnqwF8Tfl2QGPZwopyk,"['Kay Flock', 'Cardi B', 'Dougie B', 'Bory300']","['melodic drill', 'bronx drill', 'dance pop', 'rap', 'new york drill', 'pop']",118249,True,"Shake It (feat. Cardi B, Dougie B & Bory300)",2607600
17-05-2018,Japan,109,45115,0RmvPXNNGtY1X3oIZ6JD4p,['Mr.Children'],"['classic j-pop', 'j-pop', 'j-rock']",297226,False,ニシエヒガシエ,45115
02-06-2016,Türkiye,174,21292,0RoQ5sk1Z9PH2xki3gv5hO,['Model'],['turkish rock'],267702,False,Değmesin Ellerimiz,20168157
23-03-2017,Norway,43,305534,0RqfiDB3g0C1XPRO872ygU,"['Benjamin Beats', 'Lothepus', 'Pilgaard']","['russelater', 'norwegian country', 'danseband']",170929,False,Dill Dall (feat. Lothepus & Pilgaard),4436746
17-03-2022,Romania,7,68639,0RrGT6iyMoJgAxYHf3udEO,"['RAVA', 'Amuly', 'Tussin', 'Ravisval']",['romanian trap'],177000,True,AKATSUKI CYPHER,616561
02-07-2020,Viet Nam,47,49063,0Rx4GFPy8ISxPhRwkjl64b,"['AMEE', 'B Ray']","['v-pop', 'vietnamese hip hop']",216500,False,"ex's hate me, Pt. 2",4483679
24-11-2016,Poland,119,31747,0RyvsxeRLp3Kt0TnoCU6an,['Taco Hemingway'],"['polish trap', 'polish hip hop']",309997,False,Marmur,1639440
29-09-2022,France,4,1895797,0S1WhhsVn5wxUngCz5TQnE,"['Kerchak', 'Ziak']",['drill francais'],189400,True,Peur (feat. Ziak),24927191
19-04-2018,Argentina,68,252062,0S2Sjnhbeh9wdimTzXBc0L,['Seven Kayne'],"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",207192,False,Atrapado,2695429
28-05-2020,Bulgaria,41,8861,0S3jZQi99RTd8YO5uvIhId,['V:RGO'],"['bulgarian trap', 'balkan trap', 'bulgarian pop']",187283,True,KISLOROD,92744
11-02-2016,Finland,43,168225,0S4ZwlOCBuevXhgyGYMqGW,['Kauniit & Uhkarohkeat'],['suomi rock'],227880,False,Kuningatar,2291420
31-10-2019,United States,191,1519998,0S56ARhyAIZ5OzFX54H2pH,['Doja Cat'],"['dance pop', 'pop']",188173,True,Rules,1519998
15-04-2021,Morocco,106,18196,0SBTBDqh97su7vs9bWCXfH,['Abduh'],['rap maroc'],210000,True,MHURI,51122
28-04-2022,,97,6855775,0SCtkG26IEKCKxJ7UmWZWa,['cakal'],['turkce drill'],136119,False,İmdat,83081850
13-01-2022,Denmark,44,162341,0SDWa22lSLNpGnr5bF3f2z,['The Minds Of 99'],"['danish pop', 'danish rock', 'danish alternative rock', 'danish post-punk']",243306,False,Brev Fra En Forræder,227187
13-05-2021,Poland,29,444803,0SEdBzLVbJ1ksE6XI4SKkp,"['Białas', 'White 2115']","['polish trap', 'polish hip hop']",149240,True,Mutanci,638817
09-05-2019,United Kingdom,20,1540337,0SErNy2An0gCpYFRUNWwNT,"['Hardy Caprio', 'DigDat']","['grime', 'uk drill', 'uk hip hop', 'afroswing']",166613,True,Guten Tag,27893556
23-12-2021,Poland,188,219954,0SF01RPOpRk70ul5pH1Pr3,['Young Multi'],"['polish trap', 'polish hip hop']",198260,True,48100,219954
02-11-2017,Thailand,149,7937,0SHsueflUc3c6Gs92Ulc2l,['Namm Ronnadet'],['thai pop'],220353,False,ให้ฉันดูแลเธอ - เพลงประกอบละคร ผู้ใหญ่ลีกับนางมา,111488
27-06-2019,Slovakia,50,15619,0SIE2x9fMlZMUaMtYbMD7g,['Saul'],['czsk hip hop'],221538,True,Včera Mi Zhorel Dom,1309515
04-02-2016,Denmark,110,61478,0SIKSroUbj2SGwiK82B8Ud,['Ude Af Kontrol'],"['danish pop', 'dakke dak', 'danish hip hop']",155862,True,Skru Op,480466
25-02-2021,France,169,299786,0SIgISyFePcqPWmiTDjSIi,['Benab'],"['rap francais', 'pop urbaine', 'francoton', 'french hip hop']",200617,True,Donna Imma,299786
11-08-2022,Nigeria,101,26219,0SJYLFDUX2F1IMTdXS23zI,['T.I BLAZE'],"['afropop', 'nigerian pop']",132414,False,My Life,62547
28-05-2020,France,186,260923,0SKNkEMV313mE6oYsgVCgm,['Jul'],"['francoton', 'rap marseille']",316777,False,J'oublie tout,8045112
09-06-2022,Kazakhstan,151,9114,0SL5InQfRLwBkhmsBXlCvM,['Жугунусов Мирас'],"['kazakh pop', 'kazakh indie']",158249,False,Шыда,989319
02-02-2023,Sweden,3,1373833,0SOgdDDCI704FegadgOfc1,['23'],"['swedish hip hop', 'swedish trap pop', 'swedish drill']",182769,True,Feeling Myself,9324632
24-03-2016,Uruguay,189,4067,0SPg7bobuyJqDmCYBSqTsv,"['Manuel2Santos', 'Pilson', 'AX 13']","['electro bailando', 'cumbia pop']",203300,False,Loca (Remix),53213
03-11-2022,Nigeria,167,21779,0SQmiMBuL4WLTW0spMmeFh,"['PsychoYP', 'Zlatan']","['afropop', 'nigerian pop']",173571,False,Stronger,21779
20-01-2022,Poland,49,427267,0SRumejv1N8h0qkQVwDl0S,"['Żabson', 'Young Igi']","['polish trap', 'polish hip hop']",177887,False,Nie Wszystek Umrę,427267
13-08-2015,Costa Rica,196,6135,0SSq1YWOYKNrAAbyhOH3Qv,['Chronixx'],"['modern reggae', 'dancehall']",234586,False,Here Comes Trouble,46579
12-09-2019,Nicaragua,82,6204,0STeojnE0aBou6ISg95niV,['CynthiaGorecki58'],[],357656,False,And the Broken,6204
21-12-2017,Czechia,103,18926,0SV6fG0zjASE7eF75L83tc,"['Ektor', 'Strapo']","['czech hip hop', 'slovak hip hop', 'czsk hip hop']",172586,True,365 (feat. Strapo),66388
29-03-2018,Italy,116,241496,0SVBq14d1jOpzhieAkvtSp,['Mezzosangue'],"['italian underground hip hop', 'italian hip hop']",222906,True,Ologramma,241496
10-09-2015,Spain,163,83499,0SWgjMbFFzariuvxAxbybu,['Santa Maradona F.C.'],[],246085,False,Give Me Sunshine - Jerome Dub,159378
05-07-2018,Uruguay,116,10385,0SZShPjjZsWfecCT6jtCYX,['Canario Luna'],"['musica popular uruguaya', 'canto popular uruguayo']",190320,False,Gloriosa Celeste,10385
04-02-2021,South Africa,48,33369,0SZtkfDkXwoZshG9hv98WR,"['Lady Du', 'DBN Gogo', 'Mr JazziQ', 'Seekay', 'Busta 929']","['amapiano', 'south african pop', 'afro soul']",374096,False,Dakiwe,884547
23-08-2018,Iceland,152,6503,0SaEmR2rdtfsZawPjMYkWg,['Arcade Fire'],"['permanent wave', 'canadian indie', 'indie rock', 'modern rock', 'quebec indie', 'baroque pop', 'rock']",353240,False,Put Your Money on Me,6503
16-04-2020,Belgium,83,73014,0SdFiVg1fV2UvjcGWs9MBy,['André Hazes Jr.'],['dutch pop'],241466,False,Doe Het Licht Maar Uit - Live Uit Liefde Voor Muziek,797346
25-02-2021,Italy,51,572548,0SdGH8aPbgeNPQ3mrJJyVJ,['Il Tre'],['italian hip hop'],183449,False,Farfalla,846760
15-09-2016,"Bolivia, Plurinational State of",85,7032,0Sdh5Bk5dxiWAdiJZf1Mjw,['David Soliz'],[],160136,False,Sigue tu destino,7032
29-09-2022,Bulgaria,187,7301,0Sg2rdlwv6tXhocfPCGpIT,"['MBT', 'BM', 'denkata']","['bulgarian trap', 'azontobeats', 'ndombolo', 'bulgarian pop']",315280,True,Polov Jivot,31221
01-09-2016,Finland,99,67394,0Shlk93XXyPH9yMDlNdqPR,"['Paula Koivuniemi', 'Elastinen']","['finnish pop', 'finnish hip hop', 'finnish dance pop', 'classic finnish pop', 'iskelma', 'suomi rock', 'classic iskelma']",186139,False,Tänään lähtee (feat. Elastinen),113369
14-06-2018,"Taiwan, Province of China",119,27033,0Skysxjeqdg5tbS0Dxqcr4,['吴亦凡'],[],216105,False,天地,48780
17-12-2020,Viet Nam,200,28250,0SmQ0UWeiHKQtxUej4Rem6,['SOOBIN'],['v-pop'],225358,False,Tháng Năm,6588022
10-10-2019,Saudi Arabia,124,8752,0Soe27UFmlP3cCsohyG7lx,"['Dyler', 'DB Gad']","['arabic hip hop', 'egyptian hip hop']",195575,False,Ressala,51567
31-05-2018,Iceland,4,43433,0SqTInI9z20BJoMqGjlZbZ,['Aron Can'],"['icelandic pop', 'icelandic hip hop', 'icelandic indie']",182701,False,Nei við því,378717
06-05-2021,Lithuania,43,13912,0SqhEvA1Uiae4I6P8KykdO,['GJan'],['lithuanian pop'],208384,False,Palikai,21868
16-04-2020,Netherlands,31,639645,0SrGp3u3FLih2g3wT6RXTf,['Lijpe'],['dutch hip hop'],154304,True,SEASONS - SE1EP1: Lijpe,2499487
23-06-2022,Morocco,60,27706,0Ssdb1vqoW6w2eRgZT1Itp,"['Ali S Music', 'PROFIT ZA3IM']","['rai', 'rap maroc', 'moroccan pop']",224864,False,KIFKIF,169755
23-12-2021,Russian Federation,120,173671,0StvAYlX3CA2SUqoc4M8Vu,['Max Korzh'],"['russian hip hop', 'belarusian hip hop']",298140,True,Не говорите другу никогда,211488
07-12-2014,Germany,109,112875,0SvD6EdetxVtXei2JhkV4B,['Melanie Thornton'],[],231933,False,Wonderful Dream (Holidays Are Coming) - Radio Version,59979113
02-08-2018,Poland,129,79438,0SwAC0yvUxGq2frHlNCfvE,['Maanam'],"['classic polish pop', 'polish post-punk', 'polish pop', 'polish alternative', 'polish rock']",179226,False,Cykady na Cykladach - 2011 Remaster,79438
07-03-2019,France,53,532537,0SzW69DvRPldNy6Qx7NndA,['Hamza'],"['belgian hip hop', 'rap francais', 'rap belge', 'french hip hop', 'pop urbaine']",237880,True,Sometimes,574651
29-09-2022,Nigeria,161,18202,0SzvGgLW3d3P6ODpRwxGPA,"['The Therapist', 'Mayorkun']","['azontobeats', 'afropop', 'afro dancehall', 'nigerian pop']",178467,True,Nack Remix,18202
09-09-2021,Philippines,178,201172,0SzvXb3BAWgTHACbIXGNPa,['Kamikazee'],"['pinoy pop punk', 'pinoy rock', 'opm']",222680,False,Halik,13261241
30-03-2023,Brazil,147,1118780,0T0RPIejPIMYgtpOEkGFT4,['Simone Mendes'],[],160964,False,Oi Erro - Ao Vivo,2159894
05-05-2022,Belarus,43,18844,0T1noedSRSuQMl7ojEs2ta,"['ANNA ASTI', 'Philipp Kirkorov']","['classic russian pop', 'russian pop']",204507,False,Хобби,212913
07-04-2016,,50,5919961,0T3ruvJQNQeTyK7tWKvdoX,['Kanye West'],"['chicago rap', 'rap']",181573,True,Waves,109065600
02-06-2022,Thailand,55,154054,0T7uw5pfozE3gvom4ALE8D,['4EVE'],"['thai teen pop', 't-pop girl group']",183238,False,ข้อยกเว้น (Exceptional),1219619
12-05-2022,Pakistan,101,14010,0T9F7LqksEkxsDyHfqACv8,['Abdul Hannan'],"['pakistani indie', 'pakistani pop']",203432,False,Faaslay,836141
18-07-2019,Netherlands,141,223120,0TAVmXf8Mta7K13YQCIT3d,"['Broertje', 'JoeyAK', 'Stijco']","['dutch hip hop', 'dutch rap pop']",132748,True,Kleine Jongen,223120
11-10-2018,France,170,314374,0TB0NShGSeMFsoOixp2vs5,['Dadju'],"['pop urbaine', 'francoton', 'french hip hop']",210290,False,Mafuzzy Style,314374
25-08-2022,Dominican Republic,50,43978,0TH2Oz2cnc2lxfgaPLGmSp,['EL YALA'],['dominican pop'],185172,True,Tan Soldao,1092067
03-12-2020,Mexico,131,810970,0TJpnfkl1YrpbUUWtEyKAt,['Leon Leiden'],"['mexican edm', 'latin viral pop']",184368,False,Fondo de Bikini,8620322
15-09-2022,Belarus,106,13065,0TKEz3H6quV9NLM1RPK4HL,['ПОЛМАТЕРИ'],[],150476,True,типичная реперская песня,382809
29-10-2015,Lithuania,188,1611,0TMWGCBG1KdnEGwQhagp3t,"['Candyland', 'RKCB']","['complextro', 'indie poptimism', 'vapor soul', 'electropop', 'indie electropop']",194572,False,Speechless (feat. RKCB),1611
11-06-2015,Norway,214,23817,0TNuUP6rPElrVtXfxsDSVf,['OMVR'],['scandinavian r&b'],214480,False,Dawn After The Night,458947
18-04-2019,Italy,132,321324,0TOxoAmGiECMQBKMtY9Gx6,"['Achille Lauro', 'Boss Doms', 'Gow Tribe']","['brostep', 'italian hip hop', 'edm', 'italian pop', 'italian indie pop']",153120,False,Cadillac (feat. Boss Doms & Gow Tribe),321324
06-05-2021,Germany,90,697506,0TRSwbPzJ5KniTBYD6yYYZ,['Ufo361'],"['german cloud rap', 'german hip hop']",171824,True,JIMMY TORRIO,789499
05-05-2013,United States,50,332841,0TRvzhQIe3v6Jpcw8DBSte,"['Ace Hood', 'Future', 'Rick Ross']","['pop rap', 'atl hip hop', 'trap', 'hip hop', 'miami hip hop', 'dirty south rap', 'southern hip hop', 'rap', 'gangster rap']",269533,True,Bugatti,332841
21-12-2014,"Taiwan, Province of China",111,9201,0TRxSP8lBa6J4J9kmjSBej,['Rainie Yang'],"['taiwan pop', 'mandopop']",281773,False,喜劇收場,9201
04-11-2021,Greece,7,164044,0TSiur0X9UvBNTIP6rJhdy,"['Immune', 'Bloody Hawk', 'Raw']","['greek drill', 'greek hip hop']",187522,True,Headphones,908789
24-12-2020,Argentina,34,917813,0TUW9faHNaBmi89wsYGp9y,"['Trueno', 'Nicki Nicole', 'Bizarrap', 'Taiu', 'TATOOL']","['bases de freestyle', 'trap argentino', 'pop venezolano', 'r&b argentino', 'argentine hip hop', 'trap latino']",219201,False,Mamichula - con Nicki Nicole,56361893
10-11-2016,Chile,141,68578,0TVHUXESvaAFoSqjJbwy2d,['Consuelo Schuster'],['pop chileno'],214173,False,Después del Adiós,68578
17-10-2019,Japan,124,106175,0TVfS8GKzlHNT9Z4IQ7Wrz,['Gen Hoshino'],"['japanese singer-songwriter', 'j-acoustic', 'j-pop']",211533,False,Ain't Nobody Know,193727
22-02-2018,Hong Kong,130,16673,0TZfM8YB6x7PrCJpRCEYFx,['Mag Lam'],['cantopop'],248651,False,忍,821914
03-05-2018,Italy,190,180658,0TZw0PpTLKbfRwIBjptNEl,"['Mecna', 'CoCo']","['italian hip hop', 'italian indie pop', 'rap napoletano', 'r&b italiano']",249590,True,Tu Ed Io (feat. CoCo),180658
29-12-2013,New Zealand,43,10463,0TaAUZnNDN1Ww5p9YBXhAp,"['David Dallas', 'Ruby Frost']","['metropopolis', 'nz hip hop', 'pacific islands pop', 'polynesian hip hop']",223400,False,The Wire,139489
19-03-2020,India,99,209370,0TaL0jvsvRwm17IcGNZkpe,"['Badshah', 'Fotty Seven']","['modern bollywood', 'desi hip hop', 'desi pop', 'haryanvi pop', 'desi trap']",154894,False,Boht Tej,1748493
14-12-2014,Paraguay,92,1425,0Te3KXuKpatcgnAW9ybshd,"['Dj Batata', 'Mc Japa']","['funk ostentacao', 'funk carioca', 'funk mtg', 'funk das antigas']",212897,False,Perereca Suicída,22209
28-06-2018,Bulgaria,108,3494,0TetgUxOmWu51iMJfE6Dr8,['Boro Purvi'],"['bulgarian hip hop', 'bulgarian pop']",171964,False,Май ш с наложи,38559
01-04-2021,Egypt,161,10447,0Tf8VncO95rLH2ysPO3IY5,['Double Zuksh'],"['egyptian trap', 'egyptian hip hop']",197142,False,H3ml Ely F Nefsy,10447
01-03-2015,Bulgaria,97,1046,0TfFMIj1fkuW9gAgDarMZh,"['Krisko', 'Dim4ou']","['bulgarian trap', 'bulgarian pop', 'bulgarian hip hop', 'chalga']",182144,True,Zlatnite Momcheta (feat. Dim4ou),3292
17-09-2020,France,51,761628,0TfkDtbTaJmzb6qvKl3YIB,"['Freeze corleone', 'La F']","['melodic drill', 'drill francais', 'rap francais', 'french hip hop', 'pop urbaine']",240253,True,Moncler,1190598
30-11-2017,Spain,177,147657,0Th3kPhraGzyXllj1ZteMz,['Vanesa Martín'],"['pop flamenco', 'latin pop', 'spanish pop rock', 'latin arena pop', 'spanish pop']",246619,False,Hábito de ti,1546687
03-02-2022,Spain,60,644101,0TkIQ2I48rz4kpk1XpfyHq,"['Rvfv', 'Rels B']","['trap latino', 'urbano espanol', 'spanish hip hop', 'flamenco urbano', 'r&b en espanol', 'drill espanol']",168000,False,Mi Luz (ft. Rels B),60561523
19-12-2019,Lithuania,200,5440,0TkaZxq2543lDv90V9rPSA,['Marijonas Mikutavičius'],['lithuanian pop'],208260,False,Geros Žiemos,17798
21-11-2019,India,26,341373,0TkquWzzuxcrwbCWlTrKYF,"['Neha Kakkar', 'Tanishk Bagchi', 'Lalit Sen']","['modern bollywood', 'filmi', 'desi pop']",256678,False,Yaad Piya Ki Aane Lagi,30310839
11-08-2022,Germany,184,401197,0Tl11xdNyfUQtUPyOi7nFn,"['HBz', 'HARRY']",['melbourne bounce international'],185823,False,Wolke 10,401197
29-07-2021,Greece,74,51393,0Tl2Vgp3znjgsFykJfoIbu,"['iLLEOo', 'DJ Stephan']","['greek hip hop', 'greek pop', 'greek trap']",192941,True,PERISAUCE,111891
28-01-2016,Paraguay,194,2115,0Tm2aDfH0pxatB62lyJ15Z,['Kita Pena'],['paraguayan rock'],224085,True,Las Flores,2115
08-12-2022,Italy,167,396876,0TmwCu4nH8jntqXnDlH0qr,"['Sick Luke', 'Lil Kvneki', 'Gemitaiz', 'Giorgio Poi', 'Massimo Pericolo']","['italian hip hop', 'trap italiana', 'trap metal italiana', 'rome indie', 'italian indie pop']",213144,True,"OCCHI COLTELLO (feat. Gemitaiz, Giorgio Poi, Lil Kvneki & Massimo Pericolo)",396876
30-06-2022,South Africa,140,32053,0Tnw0FXl9CYNec5VsPN0y8,"['Chris Brown', 'EST Gee']","['r&b', 'pop', 'dance pop', 'rap', 'trap', 'kentucky hip hop', 'southern hip hop', 'pop rap']",204533,True,Hmhmm (feat. EST Gee),32053
13-05-2021,"Taiwan, Province of China",66,97999,0TqOMBOKodVMnr1NgMwOt7,['WeiBird'],"['taiwan pop', 'chinese r&b', 'mandopop', 'taiwan singer-songwriter']",211420,False,因為是你 - 原創影集《火神的眼淚》片頭曲,5594408
12-11-2015,United Kingdom,57,376823,0TrsdzPE9PVvLk7IYRnO8T,['Jess Glynne'],"['dance pop', 'pop', 'australian pop', 'uk pop', 'post-teen pop', 'pop dance', 'tropical house']",264236,False,Take Me Home - BBC Children In Need Single 2015,397078
22-02-2018,Thailand,147,11947,0Tuur5K2vAQ6N10W8vb0sU,['Num KALA'],['thai pop'],223776,False,แอบ,47409
30-04-2020,Finland,84,72003,0TvvRl13syy2Lbs8RLRMtc,['Ina'],['finnish pop'],170200,False,EI,406474
14-05-2020,Italy,22,906642,0Tw1Fxg80YAy39PhBKzmtf,['Dark Polo Gang'],"['trap italiana', 'italian hip hop', 'italian indie pop']",170391,True,GANG,906642
25-11-2021,Egypt,89,20319,0TxEBrs9Py9uOxwOSYBROV,['Hamo ElTikha'],['mahraganat'],264103,False,مسجون حزين,694884
17-05-2018,Norway,151,95351,0TzRE0Em74YqLeJzUr8Y9N,"['Stargate', 'Unge Ferrari', 'OnklP']","['norwegian pop', 'scandinavian r&b', 'norwegian indie', 'norwegian pop rap', 'norwegian hip hop']",203247,False,Folk Er Fake (feat. Unge Ferrari & OnklP),178117
09-05-2019,Singapore,200,42383,0TzeZppPwhEhySYaNRulr9,"['Chelsea Cutler', 'Jeremy Zucker']","['electropop', 'tropical house', 'alt z', 'pop']",219066,False,please,42383
25-04-2019,Finland,87,66629,0TzsGMq4JzsP6plMNp3NDl,['Herrat'],"['finnish hip hop', 'finnish dance pop', 'finnish pop']",200008,False,Sumuu,156837
29-12-2016,Czechia,121,9144,0U1bWpYC5uiUDX9ALasOvA,['Dětský sbor Camerata'],[],48266,False,Jak jsi krásné neviňátko,360371
17-05-2018,,147,4865399,0U6Vg6RUmzADUO0Y9fVKft,['Arctic Monkeys'],"['rock', 'sheffield indie', 'garage rock', 'modern rock', 'permanent wave']",173626,False,Golden Trunks,7701124
11-07-2019,,139,5422516,0U6bQIAh6MCGo1xjbIIx2S,"['Dimitri Vegas & Like Mike', 'David Guetta', 'Daddy Yankee', 'Afro Bros', 'Natti Natasha', 'Dimitri Vegas', 'Like Mike']","['dance pop', 'edm', 'electro house', 'big room', 'pop', 'dutch rap pop', 'latin pop', 'reggaeton', 'progressive electro house', 'dutch house', 'belgian dance', 'rap latina', 'trap latino', 'pop dance', 'basshall', 'latin hip hop', 'tropical house', 'dutch hip hop', 'belgian edm']",184558,True,Instagram,187701789
04-06-2020,,183,4629320,0U9dP3BUlAgq9KkJXOijBH,"['KALIM', 'Ufo361']","['german trap', 'hamburg hip hop', 'german hip hop', 'german cloud rap']",119039,True,SKRR,24343352
24-10-2019,Japan,179,87548,0U9vBvoG3LN1PnuVl47E3W,['Official HIGE DANdism'],"['anime rock', 'anime', 'j-pop']",252565,False,ビンテージ,6542073
20-08-2020,Thailand,20,229270,0UAXp00Z2MKHnrFJCvcK7b,['MILLI'],"['thai trap', 'thai hip hop']",175500,True,สุดปัง,1654104
30-07-2020,Czechia,139,31953,0UBAiJTHkFgjT63yn7KeSM,['Earth'],"['czech hip hop', 'czsk viral pop', 'czsk hip hop']",229565,True,Napořád,2898284
18-10-2018,Thailand,151,20563,0UEknUD00qJuDjljnI1zw9,['NCT 127'],"['k-pop boy group', 'k-pop']",199186,False,City 127,20563
02-04-2020,Finland,43,107159,0UFsnZUmWBEsNp69daB9Lb,['Lauri Haav'],"['finnish hip hop', 'finnish pop']",204225,False,Silmät kii,256660
07-04-2022,South Africa,43,44896,0UHdsqznjCoqPzZJTJZ5Kb,['Lloyiso'],"['south african pop', 'afro soul']",173463,False,Speak,300995
05-05-2022,Italy,26,1020936,0UKSbTiAm0orpQREOXJpI5,"['ANNA', 'Lazza']","['trap italiana', 'italian hip hop', 'rap genovese']",177600,True,3 DI CUORI (feat. Lazza),13191157
04-02-2021,Netherlands,35,446176,0UKePQjfW9fFIvDuUrgd7r,"['Eves Laurent', 'Frenna']","['dutch pop', 'dutch hip hop', 'dutch rap pop']",175462,False,21,1054390
17-05-2018,Norway,2,955756,0UMLejbZXf7YVgnfxURvVr,"['K-391', 'Alan Walker', 'Julie Bergan', 'SEUNGRI']","['tropical house', 'norwegian pop', 'nordic house', 'gaming edm', 'k-pop', 'electro house', 'pop dance']",210288,False,Ignite (feat. SEUNGRI),51599826
22-06-2017,Finland,58,140825,0UMaKcS7dY70v8uupjIdaq,['Mikko Harju'],"['laulaja-lauluntekija', 'finnish pop', 'finnish dance pop', 'iskelma']",186001,False,Taivas ei oo rajana,5494435
06-12-2018,United States,119,2438190,0UNeNA0dcfUMsGxvLwf2p3,"['Meek Mill', '21 Savage']","['pop rap', 'atl hip hop', 'trap', 'hip hop', 'philly rap', 'southern hip hop', 'rap']",235262,True,Pay You Back (feat. 21 Savage),2711482
03-03-2022,Germany,50,862117,0UOqk71UUNnU1InSKAB1hM,"['01099', 'Miksu / Macloud']",['german hip hop'],182426,False,2000er,1824162
11-03-2021,Norway,18,315800,0UQvSOE0CgQ1gIHSfo73RS,['Soppgirobygget'],"['russelater', 'norwegian pop']",150864,False,Afterski,14192005
17-08-2017,Norway,154,77591,0USbIV58J2KfFez7r3mqxS,['CASPR'],['scandipop'],177451,False,Bring Me Home,77591
09-07-2020,Poland,174,119420,0UUDC1UKuvJ7OeCpvbUQha,['Julia Wieniawa'],"['polish alternative', 'polish pop']",205450,False,SMRC,119420
05-08-2021,Australia,166,225248,0UV5zxRMz6AO4ZwUOZNIKI,['Dr. Dog'],"['modern folk rock', 'modern rock', 'indie rock', 'rock', 'philly indie', 'indie folk', 'stomp and holler']",234800,False,Where'd All the Time Go?,821680
23-09-2021,Saudi Arabia,190,13700,0UX43UosiXvPC82Gv3WS3P,['بدر العزي'],['sheilat'],221624,False,حنيت لك,26289
04-08-2022,Israel,75,43566,0UXXAYRUrknaz6FuaPKtFW,['אליאב זוהר'],[],218996,False,מיכל,1359966
09-11-2017,United Kingdom,110,423503,0UYKSIjIUiO1T3BBuCeTVF,['Dave'],['uk hip hop'],427520,True,Question Time,423503
24-06-2021,Sweden,50,316106,0UaVFAflNQlEIHwszG8nnI,"['Dizzy', 'Manny Flaco']","['swedish trap', 'swedish gangsta rap', 'swedish trap pop', 'swedish drill', 'swedish hip hop']",194366,True,K.O.D (King Of Drill),902181
12-05-2022,Brazil,190,702938,0UbpJ2jRYTSHRy61viIC61,"['MC Ryan SP', 'Orochi', 'Pedro Lotto', 'MC Cabelinho', 'Mc Don Juan', 'Paiva Prod']","['arrocha', 'funk carioca', 'trap funk', 'funk paulista', 'trap brasileiro', 'batidao romantico', 'funk consciente', 'funk ostentacao', 'brazilian hip hop']",318666,True,Aliança,1394483
